method name, index construction time (s), index size (MB),,,,,,,
BFS,1.06,81.68,,,,,,,
LandmarkedIndex23(oE)-k=2185-b=20,5_887.34,33_930.80,,,,,,,
,,,,,,,,,
,,,,,,,,,
BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex23(oE)-k=2185-b=20_queryset-0,LandmarkedIndex23(oE)-k=2185-b=20_queryset-1,LandmarkedIndex23(oE)-k=2185-b=20_queryset-2,,,,
0.0908905665,0.0086176395,0.0250047048,1.398722E-005,0.0038876534,0.0240873496,,6498.1151722787,2.216668711,1.0380845231
0.0908893744,0.0120506287,0.1058843136,1.398722E-005,0.0093953609,1.406669E-005,,6498.0299451928,1.2826147646,7527.3083845596
0.0915722052,0.0033769608,0.105524381,1.398722E-005,7.367134E-005,1.398722E-005,,6546.848138515,45.838188229,7544.3426928296
0.0908590158,0.0006566842,0.1060007413,1.390775E-005,8.169809E-005,1.398722E-005,,6532.9773529148,8.0379385858,7578.3995189895
0.0862642924,0.0993746916,0.1050986449,1.398722E-005,1.335144E-005,1.430511E-005,,6167.365093993,7442.9942867586,7346.9302151469
0.0908720493,0.0947000186,0.0300120513,0.000018994,0.000013272,0.0297163328,,4784.2477354703,7135.3453868155,1.0099513797
0.0895860195,0.0997546514,0.0240616798,1.398722E-005,1.303354E-005,0.0239988963,,6404.8481049129,7653.6882059671,1.002616102
0.0911026796,0.0995506446,0.1033963362,1.398722E-005,1.335144E-005,1.430511E-005,,6513.279949125,7456.1728585082,7227.930175301
0.0912189484,0.0952000618,0.1023393472,1.398722E-005,0.000013272,1.398722E-005,,6521.592450823,7173.0220547681,7316.6324115872
0.0899674098,0.1003007094,0.1021676858,1.398722E-005,1.335144E-005,1.398722E-005,,6432.1151565501,7512.3514317557,7304.3596811947
0.0899839401,0.0999043783,0.1056936582,1.398722E-005,0.000013272,1.565615E-005,,6433.2969753818,7527.4773469781,6750.9354592285
0.0899708271,0.0952336788,0.105477651,1.398722E-005,0.000013272,0.000015974,,6432.3594752925,7175.5549903707,6603.0666606569
0.0895942052,0.0958507061,0.1049424013,1.430511E-005,0.000013272,2.026557E-005,,6263.0909667944,7222.046035401,5178.3592196025
0.0911273956,0.0962313811,0.1021773815,1.406669E-005,1.398722E-005,1.962979E-005,,6478.2401275638,6879.9504898043,5205.2203059737
0.0898740292,0.0960923831,0.1029082934,1.398722E-005,1.390775E-005,2.002716E-005,,6425.4390186184,6909.2687932987,5138.4366729981
0.0899043083,0.094801108,0.1029778322,1.398722E-005,1.398722E-005,1.565615E-005,,6427.60379189,6777.6947842388,6577.4684165647
0.0895812511,0.0988003413,0.102763017,1.398722E-005,1.390775E-005,1.923243E-005,,6404.5071958545,7103.9773708903,5343.2154444342
0.0910236041,0.0991799831,0.1029400031,1.398722E-005,1.398722E-005,0.000015974,,6507.6265383686,7090.757357788,6444.2059159737
0.0910149415,0.0988647143,0.1019730568,1.406669E-005,1.398722E-005,0.000015974,,6470.2457742369,7068.2175800481,6383.6735597257
0.0909386476,0.0994460583,0.1024827162,1.398722E-005,1.398722E-005,0.000015974,,6501.552673083,7109.7800899679,6415.5790419956
0.0909799735,0.0995763143,0.1029013793,1.398722E-005,1.398722E-005,1.565615E-005,,6504.5072194475,7119.0925923808,6572.5851668514
0.0909217199,0.0989650091,0.1059726874,1.398722E-005,1.398722E-005,1.565615E-005,,6500.3424454609,7075.3880363646,6768.7577980538
0.0909676552,0.0184813341,0.1027057171,1.398722E-005,5.00679E-006,0.000015974,,6503.6265376537,3691.2540869499,6429.5392449249
0.0910210609,0.0128169854,0.1055626869,1.406669E-005,5.00679E-006,0.000015974,,6470.6808026622,2559.9207156681,6608.3900453486
0.0910013517,0.0996546745,0.1022089322,1.382827E-005,0.000013113,1.660982E-005,,6580.8197026815,7599.6737997807,6153.5243753394
0.0896576246,0.0995736917,0.1057275931,1.406669E-005,1.358985E-005,0.000015974,,6373.7542065689,7327.0633362399,6618.7134312923
0.089370966,0.0982139905,0.1017727057,1.494089E-005,0.000013113,1.700719E-005,,5981.6360303837,7489.807116896,5984.0988258495
0.0897992452,0.0949893792,0.1014012496,1.494089E-005,1.358985E-005,1.660982E-005,,6010.3009385652,6989.7297792102,6104.8975581915
0.0897816817,0.0940109889,0.1060886383,1.398722E-005,1.335144E-005,0.000015974,,6418.8367445425,7041.2621312757,6641.315428032
0.0891426404,0.0144633452,0.1046565374,1.438458E-005,4.92731E-006,1.525878E-005,,6197.0971992231,2935.343057368,6858.7749066439
0.0904959838,0.0048389435,0.1061733564,1.629193E-005,5.00679E-006,1.565615E-005,,5554.6509069214,966.4762212915,6781.5750596411
0.0899777412,0.0109586716,0.1054564317,1.398722E-005,5.00679E-006,1.565615E-005,,6432.8537936774,2188.7619732403,6735.7831714694
0.0855104129,0.0996979872,0.1051486333,1.494089E-005,1.660982E-005,1.994768E-005,,5723.2476010465,6002.3520561933,5271.2211806085
0.0910610358,0.0992680391,0.1024064223,1.494089E-005,1.629193E-005,0.000015974,,6094.7531097545,6093.080381514,6410.8029208641
0.0904266834,0.0974099636,0.1024563313,0.000015974,1.398722E-005,1.994768E-005,,5660.852446845,6964.2118734102,5136.2530003489
0.0855870247,0.0960532824,0.1017262936,1.502037E-005,1.605351E-005,1.565615E-005,,5698.0636748629,5983.3196858506,6497.5293134008
0.0898346901,0.0934883753,0.1013796329,1.430511E-005,1.398722E-005,1.660982E-005,,6279.9020832416,6683.8424890722,6103.5961220531
0.0893669923,0.0981686115,0.1061827342,1.502037E-005,1.605351E-005,1.565615E-005,,5949.7197678885,6115.0870756613,6782.1740447045
0.0856310527,0.0945063432,0.1055676142,1.502037E-005,1.398722E-005,1.994768E-005,,5700.9948922696,6756.6209153785,5292.2251725514
0.0899034341,0.0951250394,0.1054730415,1.494089E-005,0.000015974,0.000015974,,6017.2743464412,5954.9769131666,6602.7781030973
0.089356343,0.0988156001,0.1035470168,1.494089E-005,2.098083E-005,1.565615E-005,,5980.657306894,4709.804143592,6613.8237542435
0.0898609161,0.0949832598,0.102474769,1.398722E-005,2.10603E-005,1.970926E-005,,6424.5015185291,4510.0620518226,5199.3209765359
0.0912443002,0.1001968384,0.1012859344,1.470247E-005,1.533826E-005,2.002716E-005,,6206.0524660142,6532.4775020113,5057.4287337795
0.0904873212,0.0990533034,0.10546724,1.660982E-005,1.533826E-005,0.000015974,,5447.8206994417,6457.9230890597,6602.4149188308
0.0894830227,0.0963902473,0.1057083607,1.454353E-005,1.502037E-005,1.565615E-005,,6152.7718978817,6417.3017934978,6751.8745457855
0.0855983098,0.0994443893,0.104903698,1.502037E-005,1.700719E-005,1.994768E-005,,5698.8149978995,5847.1969408233,5258.9422910334
0.0914277236,0.0984609922,0.1029102802,1.827875E-005,0.000013272,1.565615E-005,,5001.8586369418,7418.7227937697,6573.1536948739
0.0901099841,0.0982006391,0.1026693185,1.796086E-005,1.565615E-005,1.557668E-005,,5017.0194561953,6272.3363713301,6591.2195994268
0.0897537072,0.0980281035,0.102102677,1.835823E-005,1.75635E-005,1.962979E-005,,4889.0174728174,5581.3535747431,5201.4146366314
0.0903510253,0.0944139957,0.1057140032,1.796086E-005,1.366933E-005,1.533826E-005,,5030.4398152427,6906.9951299735,6892.1770292067
0.0910043716,0.097580115,0.1036133766,1.891454E-005,1.335144E-005,1.565615E-005,,4811.3446924958,7308.583568514,6618.062333971
0.0905893644,0.0988453229,0.1021933556,1.796086E-005,0.000013113,1.533826E-005,,5043.7097310485,7537.9525784297,6662.6433219935
0.0921543439,0.0993876457,0.1038806438,0.000018994,1.700719E-005,1.565615E-005,,4851.7582079824,5843.8604919449,6635.1334038062
0.0906999906,0.0994683107,0.1056803068,1.692771E-005,0.000013272,1.986821E-005,,5358.0780028722,7494.6210409013,5319.0653184157
0.0921576818,0.0984939734,0.1024436156,1.867612E-005,1.335144E-005,1.629193E-005,,4934.5196850309,7377.0299990114,6287.9975294517
0.0862233639,0.0946597258,0.1020932992,1.835823E-005,0.000013272,1.93119E-005,,4696.7144365225,7132.3094569303,5286.5486679198
0.0920983156,0.098294576,0.1061180433,1.430511E-005,0.000013272,0.000015974,,6438.1410244311,7406.1838643275,6643.1562247246
0.09131066,0.0975696246,0.1049859524,1.398722E-005,1.358985E-005,1.565615E-005,,6528.1492705484,7179.5954024511,6705.7324035603
0.0904710293,0.097496589,0.1019963423,1.398722E-005,1.358985E-005,1.565615E-005,,6468.1208474593,7174.2211297402,6514.778048243
0.0904713472,0.0941556295,0.1028725306,1.398722E-005,1.366933E-005,1.962979E-005,,6468.1435746346,6888.0939643713,5240.6332726942
0.0912373066,0.0990416209,0.1018182437,1.398722E-005,1.724561E-005,1.565615E-005,,6522.9049510911,5743.0047931039,6503.4024111931
0.0861400763,0.0975416501,0.1055870851,1.398722E-005,1.335144E-005,0.000015974,,6158.4844100543,7305.702615598,6609.9174084953
0.0906137625,0.099760135,0.1054326693,1.398722E-005,1.660982E-005,1.533826E-005,,6478.3253948962,6006.0936849406,6873.8350582139
0.0904633999,0.0983560085,0.1035496394,1.390775E-005,0.000017643,1.565615E-005,,6504.5316373964,5574.7988303557,6613.9912673295
0.0908416112,0.0977916718,0.1025210222,1.398722E-005,1.358985E-005,1.565615E-005,,6494.6151715638,7195.9345945687,6548.2907458092
0.0921067397,0.0939420064,0.1019810041,1.398722E-005,1.660982E-005,1.533826E-005,,6585.0640563314,5655.8112261301,6648.798760094
0.0907832781,0.0953333378,0.1045760314,1.406669E-005,1.629193E-005,1.565615E-005,,6453.7768401806,5851.5680941423,6679.5496568441
0.0861012936,0.0948705673,0.1028383573,1.398722E-005,1.358985E-005,1.533826E-005,,6155.7116825216,6980.9870837427,6704.6951401267
0.0912353198,0.0982034206,0.1023577054,1.398722E-005,1.732508E-005,1.565615E-005,,6522.7629057096,5668.2809331905,6537.8592712768
0.0902428627,0.09907341,0.1014815966,1.398722E-005,1.660982E-005,2.002716E-005,,6451.8083436165,5964.7491682631,5067.1985753347
0.0861760775,0.0982406934,0.1059243679,1.398722E-005,1.366933E-005,1.565615E-005,,6161.058274625,7186.942842846,6765.6715028918
0.0905365944,0.0987714132,0.1056354046,1.398722E-005,1.358985E-005,1.955032E-005,,6472.8083486211,7268.0282092886,5403.257060754
0.0861253738,0.0981166363,0.1056357225,1.398722E-005,1.358985E-005,1.994768E-005,,6157.4332740888,7219.8468908781,5295.6395164751
0.0906513532,0.0960436662,0.1027647654,1.398722E-005,0.000017643,1.533826E-005,,6481.012896058,5443.735731569,6699.8972125913
0.0860493978,0.0946532885,0.1022245884,1.398722E-005,1.692771E-005,1.525878E-005,,6152.0014541846,5591.6180345717,6699.3946036315
0.0861252944,0.0943973859,0.1025399367,1.398722E-005,1.692771E-005,1.660982E-005,,6157.4275917588,5576.5006554342,6173.4526141764
0.0907282829,0.0932253997,0.1054037412,1.398722E-005,1.358985E-005,0.000013272,,6486.5128967729,6859.9285238616,7941.83686509
0.0913364093,0.0982500712,0.1052467028,1.398722E-005,1.335144E-005,1.303354E-005,,6529.9901803218,7358.7621410125,8075.0665452364
0.0913230578,0.0989160538,0.1045347055,1.398722E-005,1.724561E-005,1.303354E-005,,6529.0356346722,5735.7236867817,8020.4384587764
0.0908696651,0.0979850292,0.0282804171,2.495447E-005,0.000017643,0.0277090073,,3641.4183567113,5553.771798059,1.0206218092
0.0912092527,0.0977373918,0.0266643365,3.504753E-005,1.629193E-005,0.0263719559,,2602.4445280452,5999.1291258924,1.0110868019
0.0908762614,0.0952556928,0.0234689713,2.694129E-005,1.629193E-005,0.0227862994,,3373.1221255552,5846.8022382861,1.0299597516
0.0902736982,0.0939942996,0.1025590102,2.630551E-005,1.358985E-005,1.303354E-005,,3431.7410371439,6916.5075089129,7868.8529885204
0.0901436806,0.0988086859,0.1029345989,2.702077E-005,0.000015974,1.295407E-005,,3336.088518943,6185.5789725079,7946.1203251179
0.0917960803,0.0981669426,0.101301988,1.796086E-005,1.700719E-005,0.000013272,,5110.8955957566,5772.0847823773,7632.782796211
0.0907025337,0.0981269677,0.0378316243,1.804033E-005,0.000017643,0.0377935568,,5027.7646650588,5561.8168448963,1.0010072484
0.0916763147,0.0945589542,0.105099678,1.700719E-005,1.565615E-005,1.335144E-005,,5390.4445513927,6039.7322604855,7871.7859669069
0.0910627047,0.0948163668,0.104820013,1.398722E-005,1.358985E-005,1.295407E-005,,6510.4219937915,6976.9987770285,8091.6664060021
0.0921530724,0.0996463299,0.028317372,3.568331E-005,1.660982E-005,0.0286207199,,2582.5259021655,5999.2420068369,0.9894011087
0.0911752383,0.0984787146,0.0296568871,3.163019E-005,0.000017643,0.0292180379,,2882.5384321119,5581.7537874859,1.0150198015
0.0911239783,0.0981103579,0.1027490298,3.163019E-005,0.000017643,0.000013272,,2880.917828505,5560.875403631,7741.8127985618
0.0911533833,0.0975573063,0.1026097139,3.035863E-005,1.335144E-005,1.295407E-005,,3002.5525937765,7306.8752344316,7921.0405586816
0.090223074,0.098347346,0.1027816931,2.360343E-005,1.366933E-005,0.000013113,,3822.4560561749,7194.7451689293,7838.1405000526
0.0916173458,0.0984966755,0.0383329391,3.202756E-005,1.732508E-005,0.038359642,,2860.5783831175,5685.207542476,0.9993038809
0.0921993256,0.0950816472,0.0269869963,3.457069E-005,1.692771E-005,0.0274813175,,2666.979616548,5616.9232122951,0.9820124639
0.0911143621,0.099408706,0.0271132787,3.13123E-005,1.700719E-005,0.0262753963,,2909.858492669,5845.0988093859,1.0318884765
0.0915649732,0.0991116365,0.0362210274,3.13123E-005,1.676877E-005,0.0375386079,,2924.2493585588,5910.4893483541,0.9649006553
0.0917876561,0.0989253521,0.0234332879,2.797444E-005,1.700719E-005,0.0238947074,,3281.1257755294,5816.678245495,0.9806894714
0.0863656203,0.097332557,0.0278016726,2.829233E-005,1.335144E-005,0.0285844803,,3052.6160372794,7290.0419010983,0.9726142416
0.0922602812,0.0990843773,0.0267039935,3.465016E-005,1.700719E-005,0.0272989273,,2662.6220842848,5826.0287137381,0.9782066957
0.0907413165,0.0987157027,0.0264807542,3.091494E-005,1.692771E-005,0.0269389947,,2935.1930319127,5831.6040793468,0.9829896952
0.0859653155,0.0999399026,0.0233046214,2.829233E-005,1.533826E-005,0.023682038,,3038.4671569998,6515.7262049281,0.9840631701
0.0912954013,0.0987052917,0.0221436818,3.004074E-005,1.676877E-005,0.0221292973,,3039.0530076822,5886.2571160556,1.0006500247
0.0915456613,0.0982182821,0.0396570365,2.829233E-005,1.692771E-005,0.0410246849,,3235.705977203,5802.2190869291,0.9666627923
0.0914252599,0.0959089597,0.1054684321,2.972284E-005,1.660982E-005,1.470247E-005,,3075.9261194422,5774.2323336436,7173.5179258995
0.0901426474,0.099164327,0.1066729228,0.000023365,1.660982E-005,1.398722E-005,,3858.0171307365,5970.2228549135,7626.4563487241
0.0910203457,0.0991573334,0.1054193179,3.099441E-005,1.366933E-005,1.398722E-005,,2936.6697310902,7254.0009912702,7536.8313274546
0.0920966466,0.0949292978,0.0271042983,3.472963E-005,1.565615E-005,0.0269809564,,2651.8176732663,6063.3870881411,1.0045714421
0.0915513039,0.0993222396,0.1027019024,2.797444E-005,1.700719E-005,1.430511E-005,,3272.6769100651,5840.0146967253,7179.3857146153
0.0861976941,0.0987663269,0.102482001,2.829233E-005,1.724561E-005,1.398722E-005,,3046.6806424215,5727.0416587178,7326.831277409
0.0921056271,0.0981943607,0.1027313073,3.393491E-005,1.708666E-005,1.398722E-005,,2714.185098767,5746.8434866732,7344.6551451968
0.0910342534,0.094496727,0.1027859052,2.996126E-005,1.732508E-005,1.430511E-005,,3038.3986998544,5454.3313496965,7185.2579392958
0.0904140472,0.0948050817,0.0292396545,2.431869E-005,1.366933E-005,0.0295612812,,3717.8831277507,6935.6055988114,0.9891200027
0.0895476341,0.0941476822,0.0267850558,1.398722E-005,1.295407E-005,0.0267759959,,6402.1037861705,7267.8071200789,1.000338359
0.0908842882,0.0936539173,0.1062362989,1.398722E-005,0.000017643,1.295407E-005,,6497.6663089592,5308.2852439244,8200.9977458822
0.0902772744,0.0999015967,0.1059616407,1.406669E-005,1.692771E-005,1.303354E-005,,6417.8050728352,5901.6604549582,8129.9202419297
0.000022014,0.099665006,0.1028176943,5.00679E-006,1.660982E-005,1.303354E-005,,4.3968251115,6000.3664097504,7888.7005633159
1.366933E-005,0.0995513598,0.1022226016,5.00679E-006,1.525878E-005,1.303354E-005,,2.7301584448,6524.2017913621,7843.0419954978
3.727277E-005,0.0981803735,0.1015636126,5.00679E-006,1.692771E-005,1.295407E-005,,7.4444444444,5799.9796487534,7840.285919406
1.295407E-005,0.0999417305,0.1031002998,5.00679E-006,1.565615E-005,1.303354E-005,,2.587300446,6383.5445170109,7910.383505172
1.295407E-005,0.0960689386,0.1030836105,5.00679E-006,1.75635E-005,1.303354E-005,,2.587300446,5469.8060506163,7909.1030165251
1.263618E-005,0.0949999491,0.103237311,5.32468E-006,1.700719E-005,1.295407E-005,,2.3731341602,5585.8698074168,7969.4884341369
1.064936E-005,0.0133186976,0.1027083397,5.00679E-006,8.463859E-005,1.295407E-005,,2.1269835563,157.3596347718,7928.6540593034
1.223882E-005,0.0130753517,0.1064110597,5.00679E-006,0.0086620649,0.000013272,,2.4444444444,1.509495935,8017.7351114681
0.09090964,0.0984630585,0.105676651,1.398722E-005,1.398722E-005,1.303354E-005,,6499.4788092273,7039.5016643765,8108.0543735624
0.0905923843,0.0983640353,0.1053063869,1.398722E-005,1.502037E-005,1.303354E-005,,6476.796985391,6548.7092048998,8079.6458168694
0.0901890596,0.0983703136,0.1057129701,1.398722E-005,1.28746E-005,1.303354E-005,,6447.9617515132,7640.6500893232,8110.8409603224
0.0899744034,0.0983972549,0.1022200584,1.398722E-005,0.000013113,1.295407E-005,,6432.615157265,7503.7828768659,7890.9607899294
0.0901576678,0.0155986945,0.1029233138,1.398722E-005,0.0142926375,1.295407E-005,,6445.7174327708,1.0913797037,7945.2491587586
0.0906194051,0.0100933711,0.105253617,1.398722E-005,0.0071287155,1.303354E-005,,6478.7288045802,1.4158751399,8075.5970334997
0.090515693,0.0130679607,0.1033423742,1.398722E-005,0.0087157091,0.000013272,,6471.3140295212,1.4993571556,7786.5194108481
0.0854903857,0.0100169182,0.1033190091,1.406669E-005,0.0069983006,1.295407E-005,,6077.5054892089,1.4313358091,7975.7951856058
0.0926310221,0.0994095008,0.1060223579,1.398722E-005,1.335144E-005,0.000013272,,6622.5470200655,7445.6014295087,7988.4476701256
0.0855447451,0.0991665522,0.1050500075,1.398722E-005,1.303354E-005,1.295407E-005,,6115.9219001346,7608.5662237581,8109.4210159433
0.0910386244,0.0989646912,0.1022090117,1.398722E-005,0.000013272,1.295407E-005,,6508.7004022243,7456.6749116182,7890.1080285964
0.089624087,0.097700278,0.1063512961,0.000014623,1.335144E-005,0.000013272,,6128.9808527662,7317.583568514,8013.232114925
0.0892206033,0.0949762662,0.1061483224,1.430511E-005,0.000013272,1.295407E-005,,6236.9742910051,7156.159769921,8194.206332064
0.0850497087,0.0939790408,0.1028467019,1.438458E-005,0.000013272,1.295407E-005,,5912.5611369953,7081.0220027788,7939.3350452792
0.0904623667,0.0977406502,0.1026323636,1.430511E-005,1.335144E-005,1.303354E-005,,6323.7798751635,7320.6073779308,7874.4810412214
0.0892813206,0.0977672736,0.1022387346,1.398722E-005,0.000013272,1.303354E-005,,6383.0640091455,7366.453303054,7844.2798011899
0.0903089841,0.0977300803,0.1019852956,1.398722E-005,0.000013272,1.303354E-005,,6456.5356175137,7363.6509061209,7824.834665793
0.0899496078,0.0953033765,0.1028920015,1.430511E-005,1.295407E-005,1.335144E-005,,6287.9354188818,7357.0218865577,7706.4347710809
0.0896507104,0.095189333,0.1051907539,1.406669E-005,1.335144E-005,1.28746E-005,,6373.2626808439,7129.5180864386,8170.4094830131
0.089145263,0.0996902784,0.1025867462,1.430511E-005,1.335144E-005,1.335144E-005,,6231.7076226607,7466.6311925905,7683.5716754148
0.0902556578,0.0994559924,0.1015724341,1.390775E-005,0.000013272,1.303354E-005,,6489.5944944366,7493.6928969045,7793.1578143774
0.0903704166,0.09866635,0.1026010513,1.398722E-005,0.000013272,0.000013272,,6460.9276639675,7434.1958565276,7730.6630919623
0.0851063728,0.098496755,0.1017279625,1.398722E-005,0.000013272,1.295407E-005,,6084.5809839268,7421.4174063213,7852.9730416773
0.0891786416,0.0981690089,0.1059230169,1.406669E-005,0.000013113,1.295407E-005,,6339.703343857,7486.3768140367,8176.813685583
0.0850420793,0.0980115732,0.1055646737,1.390775E-005,1.358985E-005,0.000013272,,6114.7259103737,7212.1158916397,7953.9626204419
0.0897216797,0.0978000164,0.1048757235,1.390775E-005,1.28746E-005,1.295407E-005,,6451.2002070788,7596.3537818651,8095.9670219476
0.0902969837,0.0940100352,0.1026790142,1.430511E-005,0.000013272,0.000013272,,6312.2187602892,7083.3573330541,7736.5373464055
0.0850269794,0.0993417104,0.1063626607,1.398722E-005,0.000013272,1.303354E-005,,6078.9048459951,7485.082112966,8160.6885558336
