method name, index construction time (s), index size (MB),,,,,,,,,
BFS,1.09,81.68,,,,,,,,,
LandmarkedIndex12(oe)-k=3502-m=1-b=20,8_351.06,53_923.01,,,,,,,,,
LandmarkedIndex12(oe)-k=3502-m=1-b=40,8_347.77,53_919.79,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-0,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-1,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-2,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-0,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-1,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-2,,,
0.0108942191,0.0379067262,0.0475190481,5.00679E-006,1.732508E-005,0.000004371,5.00679E-006,1.93119E-005,4.60942E-006,,,
0.0420006116,0.0387440523,0.0131979783,4.29153E-006,1.605351E-005,5.00679E-006,4.05311E-006,1.75635E-005,5.00679E-006,,,
0.042538325,0.0345622698,0.0285743078,4.05311E-006,1.502037E-005,4.60942E-006,4.05311E-006,1.573562E-005,5.00679E-006,,,
0.0258096854,0.020866553,0.0537203948,5.00679E-006,1.406669E-005,4.60942E-006,5.00679E-006,1.565615E-005,5.00679E-006,,,
0.0256489913,0.0434117317,0.0202813148,5.00679E-006,1.994768E-005,5.00679E-006,5.32468E-006,2.066294E-005,5.00679E-006,,,
0.0423686504,0.0433057149,0.0222520828,4.29153E-006,1.565615E-005,4.92731E-006,3.97364E-006,1.700719E-005,5.00679E-006,,,
0.0599820614,0.0438601971,0.0029540062,4.68889E-006,1.700719E-005,5.00679E-006,4.05311E-006,0.000017643,5.00679E-006,,,
0.0419511,0.0408646266,0.02140371,4.92731E-006,3.97364E-006,0.000004371,5.00679E-006,3.97364E-006,5.00679E-006,,,
0.0051075617,0.03739206,0.0265256564,4.92731E-006,1.66893E-005,5.00679E-006,5.00679E-006,1.827875E-005,5.64257E-006,,,
0.0419186751,0.0230044524,0.0069923401,4.29153E-006,1.66893E-005,5.00679E-006,4.05311E-006,0.000017643,5.00679E-006,,,
0.0111517111,0.0292433898,0.0344060262,5.00679E-006,2.026557E-005,4.92731E-006,5.00679E-006,2.169609E-005,4.92731E-006,,,
0.0240220229,0.0061683655,0.029512008,0.000004371,1.700719E-005,0.000004371,4.60942E-006,1.835823E-005,5.00679E-006,,,
0.0154922803,0.0329886278,0.0028377374,5.00679E-006,0.000014623,3.97364E-006,5.00679E-006,1.629193E-005,3.97364E-006,,,
0.0118296941,0.0637926261,0.0073523521,5.00679E-006,2.034505E-005,5.00679E-006,4.60942E-006,2.129872E-005,5.00679E-006,,,
0.0082893372,0.0289831161,0.0122989813,5.00679E-006,1.986821E-005,4.68889E-006,3.81469E-006,2.137819E-005,5.00679E-006,,,
0.0066337585,0.0543215275,0.0345070362,4.68889E-006,1.470247E-005,5.00679E-006,5.00679E-006,0.000015974,4.92731E-006,,,
0.0064023336,0.0351705551,0.0070707003,5.00679E-006,0.000004371,4.92731E-006,4.60942E-006,3.89417E-006,5.00679E-006,,,
0.0052790642,0.0409540335,0.0065556367,5.00679E-006,1.700719E-005,5.00679E-006,4.60942E-006,1.835823E-005,5.00679E-006,,,
0.0351990859,0.0224786599,0.0148779551,5.00679E-006,1.994768E-005,4.68889E-006,4.92731E-006,2.129872E-005,5.00679E-006,,,
0.035791556,0.0403749943,0.0195426146,0.000004371,4.05311E-006,5.00679E-006,4.05311E-006,4.29153E-006,5.00679E-006,,,
0.0320329666,0.0350203514,0.0072125594,5.00679E-006,1.565615E-005,3.97364E-006,5.00679E-006,1.692771E-005,4.05311E-006,,,
0.0263337294,0.0389273961,0.0060667197,0.000004371,1.502037E-005,5.00679E-006,5.00679E-006,1.605351E-005,5.00679E-006,,,
0.0079156558,0.0471862952,0.0246540705,5.00679E-006,1.700719E-005,5.00679E-006,4.92731E-006,1.867612E-005,5.00679E-006,,,
0.0039079984,0.0215390523,0.0192054907,0.000004371,1.867612E-005,4.92731E-006,4.05311E-006,1.970926E-005,5.00679E-006,,,
0.0259466171,0.0663564205,0.0118420124,5.00679E-006,1.732508E-005,5.00679E-006,4.05311E-006,1.827875E-005,5.00679E-006,,,
0.0218060017,0.0435925325,0.013652722,4.68889E-006,1.565615E-005,4.05311E-006,5.00679E-006,0.000015974,5.00679E-006,,,
0.0162703196,0.0403603713,0.0533719858,5.00679E-006,4.29153E-006,4.68889E-006,0.000004371,3.89417E-006,5.00679E-006,,,
0.0214143594,0.0592992306,0.0291393598,5.00679E-006,0.000015974,5.00679E-006,4.60942E-006,1.796086E-005,5.32468E-006,,,
0.0161632697,0.0554246108,0.0077719688,5.00679E-006,1.430511E-005,4.60942E-006,5.00679E-006,1.565615E-005,5.00679E-006,,,
0.0172104041,0.0400343736,0.0261640549,4.68889E-006,1.430511E-005,4.92731E-006,4.92731E-006,1.533826E-005,5.00679E-006,,,
0.0153729121,0.0250546137,0.0057926973,4.29153E-006,1.867612E-005,4.05311E-006,4.92731E-006,1.962979E-005,3.97364E-006,,,
0.0120766958,0.0444099903,0.0102103551,4.92731E-006,1.994768E-005,4.92731E-006,5.00679E-006,2.098083E-005,5.64257E-006,,,
0.0148833593,0.0487902959,0.0419119199,4.92731E-006,1.867612E-005,5.00679E-006,5.00679E-006,2.026557E-005,5.00679E-006,,,
0.0530117353,0.0383556684,0.0354979038,4.92731E-006,1.724561E-005,0.000004371,5.00679E-006,1.835823E-005,5.00679E-006,,,
0.0498393377,0.0476866563,0.0599067211,5.00679E-006,1.565615E-005,5.00679E-006,4.68889E-006,1.660982E-005,4.92731E-006,,,
0.0416769981,0.0215164026,0.0204880238,5.00679E-006,1.398722E-005,5.00679E-006,4.68889E-006,1.533826E-005,5.00679E-006,,,
0.0188288689,0.0440443357,0.0221896966,5.00679E-006,1.565615E-005,5.00679E-006,0.000004371,0.000015974,5.64257E-006,,,
0.0352207025,0.0423273245,0.0225093365,0.000004371,0.000004371,4.60942E-006,3.89417E-006,4.05311E-006,5.00679E-006,,,
0.0330576102,0.0499675274,0.0086720785,5.00679E-006,0.000022014,4.05311E-006,5.00679E-006,2.368291E-005,3.97364E-006,,,
0.0192320347,0.0484913985,0.0207973321,4.29153E-006,1.93119E-005,5.00679E-006,3.81469E-006,2.098083E-005,5.00679E-006,,,
0.012013038,0.0490887165,0.0071663857,4.92731E-006,0.000018994,3.97364E-006,5.00679E-006,2.066294E-005,4.05311E-006,,,
0.0168168545,0.0263413588,0.0170709292,4.92731E-006,1.804033E-005,0.000004371,5.00679E-006,1.994768E-005,5.64257E-006,,,
0.015821298,0.0395379066,0.0240570704,4.92731E-006,1.835823E-005,5.00679E-006,0.000004371,2.066294E-005,5.00679E-006,,,
0.0353950659,0.0397286415,0.0353264014,4.92731E-006,0.000014623,5.00679E-006,4.68889E-006,1.533826E-005,4.92731E-006,,,
0.0513443152,0.0483773549,0.0075333118,0.000004371,1.93119E-005,4.68889E-006,3.97364E-006,0.000022014,5.00679E-006,,,
0.0326560338,0.0434143543,0.0027996699,5.00679E-006,1.565615E-005,5.00679E-006,5.00679E-006,1.660982E-005,5.00679E-006,,,
0.0217467149,0.0513358911,0.0026313464,5.00679E-006,1.66893E-005,4.05311E-006,5.00679E-006,1.835823E-005,3.97364E-006,,,
0.0191587607,0.045465072,0.0024466515,5.00679E-006,1.533826E-005,5.00679E-006,5.00679E-006,1.660982E-005,4.92731E-006,,,
0.009698391,0.0401841005,0.0306516488,4.68889E-006,1.430511E-005,4.68889E-006,3.81469E-006,1.533826E-005,4.92731E-006,,,
0.0116623243,0.035642306,0.0051953793,5.00679E-006,4.05311E-006,5.00679E-006,4.05311E-006,3.89417E-006,4.92731E-006,,,
0.0060633024,0.0069039663,0.0056370099,5.96046E-006,2.002716E-005,5.00679E-006,6.03993E-006,2.137819E-005,5.32468E-006,,,
0.031447649,0.0513623556,0.0301689307,0.000005722,1.93119E-005,5.64257E-006,5.96046E-006,2.161661E-005,5.96046E-006,,,
0.0355389913,0.0174069405,0.0160300732,3.97364E-006,1.700719E-005,5.00679E-006,3.97364E-006,1.859664E-005,4.92731E-006,,,
0.0415639877,0.0610883236,0.0070650578,5.96046E-006,1.700719E-005,5.00679E-006,6.03993E-006,1.827875E-005,5.00679E-006,,,
0.0532787641,0.0427533786,0.0071446101,0.000004371,1.732508E-005,5.00679E-006,3.97364E-006,1.859664E-005,5.00679E-006,,,
0.043318669,0.0296127001,0.0227259795,5.96046E-006,2.002716E-005,4.68889E-006,5.96046E-006,2.129872E-005,5.00679E-006,,,
0.050425609,0.0458432833,0.0197056929,5.96046E-006,3.97364E-006,5.00679E-006,6.03993E-006,4.05311E-006,5.00679E-006,,,
0.0255053838,0.0574834347,0.0124583244,5.96046E-006,1.859664E-005,4.68889E-006,5.96046E-006,1.994768E-005,5.00679E-006,,,
0.0166277091,0.0429340204,0.0022393862,5.96046E-006,1.470247E-005,4.68889E-006,5.96046E-006,1.629193E-005,5.00679E-006,,,
0.0402230422,0.0482196808,0.0263617039,5.96046E-006,1.867612E-005,5.00679E-006,5.96046E-006,2.034505E-005,5.64257E-006,,,
0.0071825981,0.0324629943,0.008141915,5.96046E-006,0.000018994,5.00679E-006,5.96046E-006,1.994768E-005,5.00679E-006,,,
0.0523313681,0.0495687326,0.0178926786,4.05311E-006,1.796086E-005,5.96046E-006,4.29153E-006,2.169609E-005,6.27835E-006,,,
0.0654746691,0.0545214017,0.0169680119,5.96046E-006,0.000014623,5.00679E-006,5.96046E-006,1.565615E-005,5.32468E-006,,,
0.0066694419,0.001756986,0.0196013451,5.96046E-006,1.827875E-005,4.92731E-006,5.96046E-006,2.074241E-005,5.00679E-006,,,
0.0246123473,0.0026870569,0.0129506588,5.2452E-006,4.05311E-006,4.68889E-006,5.96046E-006,3.97364E-006,5.00679E-006,,,
0.0349300702,0.0054820379,0.0021816889,4.29153E-006,0.000014623,5.00679E-006,3.97364E-006,1.629193E-005,5.00679E-006,,,
0.0500684579,0.0029283365,0.0056589444,5.96046E-006,0.000014623,5.00679E-006,5.96046E-006,1.565615E-005,5.00679E-006,,,
0.016970555,0.0016229947,0.0161245664,4.60942E-006,0.000018994,3.97364E-006,3.97364E-006,2.066294E-005,4.05311E-006,,,
0.0172086557,0.0035093625,0.015912056,0.000004371,1.63714E-005,4.05311E-006,4.05311E-006,1.75635E-005,3.89417E-006,,,
0.017067035,0.0473683675,0.0147747199,3.89417E-006,1.827875E-005,5.00679E-006,3.97364E-006,2.034505E-005,5.00679E-006,,,
0.0166973273,0.0297749837,0.0145467122,0.000004371,2.034505E-005,3.97364E-006,3.97364E-006,2.19345E-005,3.97364E-006,,,
0.0171136061,0.0315786997,0.0131424268,0.000004371,1.962979E-005,6.35782E-006,4.05311E-006,2.034505E-005,6.91413E-006,,,
0.0029663245,0.0584282875,0.0348454316,4.60942E-006,0.000015974,4.05311E-006,3.97364E-006,1.700719E-005,3.97364E-006,,,
0.0029582977,0.0391623179,0.0363570054,0.000004371,1.406669E-005,3.97364E-006,4.05311E-006,1.565615E-005,4.05311E-006,,,
0.0028050741,0.043062369,0.012538592,4.68889E-006,2.034505E-005,3.97364E-006,3.97364E-006,2.233187E-005,0.000004371,,,
0.002802372,0.0472675959,0.0157016913,4.60942E-006,1.867612E-005,0.000004371,4.05311E-006,2.002716E-005,3.97364E-006,,,
0.002859354,0.0292673111,0.0166767438,0.000004371,2.002716E-005,4.92731E-006,4.05311E-006,2.137819E-005,5.00679E-006,,,
0.0040705999,0.0248040358,0.0125850042,5.00679E-006,1.970926E-005,3.97364E-006,5.00679E-006,2.098083E-005,3.89417E-006,,,
0.0096023877,0.0109439691,0.0142187277,5.00679E-006,1.692771E-005,5.00679E-006,5.00679E-006,0.000017643,5.00679E-006,,,
0.0463910103,0.0080552896,0.0129003525,5.00679E-006,1.700719E-005,3.97364E-006,5.00679E-006,1.804033E-005,4.05311E-006,,,
0.0428880056,0.0089586576,0.0414320628,0.000004371,1.533826E-005,5.00679E-006,4.05311E-006,1.66893E-005,5.00679E-006,,,
0.0376112461,0.0483816465,0.0396677653,5.00679E-006,0.000022014,6.59624E-006,5.00679E-006,2.304712E-005,0.000007391,,,
0.0460453033,0.0479236444,0.0351326466,5.00679E-006,1.835823E-005,6.03993E-006,4.92731E-006,2.034505E-005,6.27835E-006,,,
0.0301183065,0.0785896778,0.0606079896,0.000004371,1.700719E-005,3.97364E-006,3.97364E-006,1.867612E-005,4.05311E-006,,,
0.0298527082,0.0674467087,0.0581658681,4.21206E-006,2.002716E-005,4.68889E-006,4.05311E-006,2.137819E-005,5.00679E-006,,,
0.0307457447,0.0655953884,0.0478959084,4.68889E-006,1.970926E-005,3.97364E-006,4.29153E-006,2.129872E-005,3.97364E-006,,,
0.0611260732,0.0513466199,0.0373236338,4.60942E-006,2.026557E-005,3.97364E-006,4.05311E-006,2.161661E-005,4.29153E-006,,,
0.0468929609,0.052188317,0.0144337018,4.68889E-006,1.970926E-005,3.97364E-006,4.05311E-006,2.129872E-005,3.97364E-006,,,
0.0465889772,0.0474873384,0.0161166986,3.89417E-006,1.772244E-005,3.89417E-006,3.97364E-006,1.93119E-005,3.97364E-006,,,
0.030987978,0.0448149045,0.0150839488,4.60942E-006,2.169609E-005,3.97364E-006,4.29153E-006,2.328554E-005,4.05311E-006,,,
0.0309096972,0.0473437309,0.0150053501,4.68889E-006,1.732508E-005,4.05311E-006,4.05311E-006,1.835823E-005,3.97364E-006,,,
0.0468286673,0.0217686494,0.0140563647,4.60942E-006,1.867612E-005,0.000004371,0.000004371,1.962979E-005,5.00679E-006,,,
0.0410659313,0.0397510529,0.0131143729,0.000004371,1.700719E-005,6.27835E-006,4.29153E-006,1.907348E-005,6.99361E-006,,,
0.0559805234,0.0272847017,0.0117740631,3.89417E-006,1.525878E-005,3.89417E-006,3.97364E-006,1.629193E-005,4.05311E-006,,,
0.0447754065,0.0412634214,0.0156186422,4.29153E-006,4.05311E-006,6.59624E-006,3.97364E-006,4.05311E-006,7.07308E-006,,,
0.0517276923,0.0249097347,0.0158729553,0.000004371,1.994768E-005,4.05311E-006,4.05311E-006,2.137819E-005,4.05311E-006,,,
0.0642353694,0.0473163128,0.0118392309,4.29153E-006,1.867612E-005,4.05311E-006,3.97364E-006,2.066294E-005,4.05311E-006,,,
0.056103309,0.0432193279,0.0123290221,0.000004371,0.000015974,3.97364E-006,3.89417E-006,1.63714E-005,3.97364E-006,,,
0.0647438367,0.0519746939,0.0120732784,4.29153E-006,1.605351E-005,3.97364E-006,4.05311E-006,1.740455E-005,3.89417E-006,,,
0.058011055,0.0374859174,0.0400362809,0.000004371,1.660982E-005,3.97364E-006,4.29153E-006,1.75635E-005,3.97364E-006,,,
0.0512936115,0.0409830411,0.0345909595,0.000004371,1.629193E-005,3.97364E-006,4.29153E-006,0.000017643,0.000004371,,,
0.0448544025,0.022737662,0.0366403262,4.68889E-006,2.002716E-005,3.89417E-006,4.68889E-006,2.098083E-005,3.97364E-006,,,
0.0514193376,0.042672952,0.0358599822,0.000004371,1.796086E-005,3.97364E-006,4.05311E-006,1.994768E-005,3.97364E-006,,,
0.0508576234,0.0417437553,0.0363892714,4.29153E-006,1.629193E-005,3.97364E-006,3.97364E-006,1.732508E-005,3.97364E-006,,,
0.0660967032,0.0232756933,0.0353319645,4.05311E-006,1.629193E-005,3.97364E-006,0.000004371,0.000017643,4.05311E-006,,,
0.0554403464,0.0517086983,0.0168735981,4.29153E-006,1.700719E-005,4.68889E-006,4.05311E-006,1.788139E-005,5.00679E-006,,,
0.0417486032,0.0420529842,0.0160272916,4.29153E-006,1.660982E-005,3.97364E-006,3.97364E-006,1.732508E-005,3.89417E-006,,,
0.0454873244,0.0423792998,0.0110303561,0.000004371,1.63714E-005,4.68889E-006,4.05311E-006,1.732508E-005,4.68889E-006,,,
0.0656962395,0.0259470145,0.0115080674,4.60942E-006,1.796086E-005,3.97364E-006,4.05311E-006,1.962979E-005,3.97364E-006,,,
0.0239656766,0.0489726861,0.0114266078,0.000004371,1.732508E-005,5.96046E-006,3.97364E-006,1.867612E-005,6.91413E-006,,,
0.0083030065,0.0431946119,0.0349383354,4.29153E-006,1.605351E-005,4.05311E-006,4.05311E-006,1.660982E-005,4.05311E-006,,,
0.0229379336,0.0502217611,0.0419909954,4.68889E-006,1.660982E-005,4.05311E-006,0.000004371,1.827875E-005,3.89417E-006,,,
0.0001889865,0.0420500437,0.0395156542,4.21206E-006,1.796086E-005,3.97364E-006,4.21206E-006,0.000019153,4.05311E-006,,,
0.0237999757,0.0445442994,0.0366380215,4.68889E-006,1.970926E-005,3.97364E-006,4.05311E-006,0.000022014,3.97364E-006,,,
0.0235833327,0.0256196658,0.035728693,3.97364E-006,1.93119E-005,3.97364E-006,3.89417E-006,2.034505E-005,3.97364E-006,,,
0.0237090588,0.0214066505,0.0351360639,4.68889E-006,1.962979E-005,3.97364E-006,4.05311E-006,2.161661E-005,3.97364E-006,,,
0.0236106714,0.0300703843,0.0396080017,4.68889E-006,1.827875E-005,3.97364E-006,4.05311E-006,1.962979E-005,0.000004371,,,
0.0099627177,0.040263017,0.039635102,4.29153E-006,4.05311E-006,3.97364E-006,3.89417E-006,3.97364E-006,4.05311E-006,,,
0.00020202,0.0407822927,0.035276413,0.000004371,1.867612E-005,3.97364E-006,4.05311E-006,2.002716E-005,3.89417E-006,,,
0.0015642643,0.0379866759,0.0349934101,4.68889E-006,1.724561E-005,3.97364E-006,3.97364E-006,1.804033E-005,4.05311E-006,,,
0.0048846404,0.0476572514,0.0362656911,4.60942E-006,1.93119E-005,3.97364E-006,0.000004371,2.264976E-005,3.97364E-006,,,
0.004213651,0.046072642,0.037330389,0.000004371,1.962979E-005,3.97364E-006,4.05311E-006,2.098083E-005,3.97364E-006,,,
0.0047215621,0.0475316842,0.0398556391,3.97364E-006,1.692771E-005,4.05311E-006,3.97364E-006,1.867612E-005,4.29153E-006,,,
0.012691021,0.0381516616,0.0600060622,0.000004371,1.732508E-005,4.05311E-006,4.05311E-006,1.867612E-005,4.05311E-006,,,
0.0042967002,0.0396420956,0.03475372,4.29153E-006,1.470247E-005,4.05311E-006,3.89417E-006,1.533826E-005,3.89417E-006,,,
0.0038282871,0.0475897789,0.0362336636,4.60942E-006,1.867612E-005,4.68889E-006,3.97364E-006,2.058347E-005,5.00679E-006,,,
0.0042059422,0.0515770117,0.0357336998,0.000004371,1.629193E-005,6.27835E-006,4.05311E-006,1.75635E-005,6.91413E-006,,,
0.004873991,0.0428236326,0.0055440267,4.60942E-006,1.75635E-005,4.05311E-006,4.05311E-006,1.875559E-005,4.05311E-006,,,
0.0128486156,0.0370759964,0.016418616,4.68889E-006,1.502037E-005,3.97364E-006,3.97364E-006,0.000015974,0.000004371,,,
0.004295667,0.0595646699,0.0044646263,0.000004371,1.565615E-005,3.97364E-006,3.97364E-006,1.660982E-005,3.89417E-006,,,
0.0160795848,0.0551006794,0.0089546045,4.68889E-006,1.470247E-005,4.68889E-006,4.05311E-006,0.000015974,5.00679E-006,,,
0.0161346594,0.0399867694,0.0093163649,0.000004371,1.438458E-005,4.21206E-006,4.29153E-006,1.533826E-005,5.00679E-006,,,
0.0283839703,0.066145579,0.0038317045,0.000004371,1.66893E-005,3.97364E-006,4.05311E-006,1.796086E-005,4.05311E-006,,,
0.0735692183,0.0263094107,0.0085367362,4.60942E-006,1.835823E-005,3.97364E-006,4.05311E-006,0.000018994,4.05311E-006,,,
0.0620826085,0.0420119762,0.0076903502,4.05311E-006,1.788139E-005,3.97364E-006,3.89417E-006,0.000019153,4.05311E-006,,,
0.0640473366,0.0470232964,0.017777284,4.29153E-006,1.93119E-005,3.97364E-006,3.97364E-006,2.066294E-005,3.89417E-006,,,
0.0629646778,0.0444712639,0.0214866797,0.000004371,2.002716E-005,3.97364E-006,0.000004371,2.098083E-005,4.29153E-006,,,
0.0594010353,0.0510149797,0.0220755736,4.29153E-006,1.700719E-005,5.00679E-006,3.89417E-006,0.000017643,5.00679E-006,,,
0.0114080111,0.0615549882,0.0135479768,0.000004371,0.000018994,0.000004371,3.97364E-006,2.066294E-005,5.00679E-006,,,
0.0109060605,0.0356098811,0.0286043485,4.29153E-006,1.557668E-005,0.000004371,4.05311E-006,1.700719E-005,3.97364E-006,,,
0.0108920733,0.037866354,0.011945645,4.29153E-006,1.66893E-005,3.97364E-006,3.89417E-006,0.000017643,4.05311E-006,,,
0.0109330018,0.0352567037,0.0295387109,0.000004371,4.29153E-006,3.97364E-006,3.89417E-006,0.000004371,3.81469E-006,,,
0.0066586336,0.0470386346,0.0271778901,0.000004371,1.859664E-005,3.97364E-006,4.05311E-006,2.034505E-005,4.05311E-006,,,
0.0157512824,0.065422376,0.0296192964,5.00679E-006,1.700719E-005,3.97364E-006,5.00679E-006,1.796086E-005,4.29153E-006,,,
0.0108187199,0.0617760817,0.01714468,5.00679E-006,3.97364E-006,3.97364E-006,5.00679E-006,4.29153E-006,4.05311E-006,,,
0.020678997,0.0416502953,0.0267562866,5.00679E-006,1.700719E-005,3.97364E-006,5.00679E-006,0.000018994,4.05311E-006,,,
0.0107463201,0.0594850381,0.0124673843,5.00679E-006,1.63714E-005,4.05311E-006,5.00679E-006,1.732508E-005,4.29153E-006,,,
0.0065186818,0.0078829924,0.0221146743,5.00679E-006,1.565615E-005,4.05311E-006,5.00679E-006,1.732508E-005,4.05311E-006,,,
0.0148037275,0.032510678,0.0159560045,5.00679E-006,2.034505E-005,4.05311E-006,4.92731E-006,2.304712E-005,3.89417E-006,,,
0.0066502889,0.0348259608,0.0330696106,5.00679E-006,1.700719E-005,3.97364E-006,5.32468E-006,1.804033E-005,3.97364E-006,,,
0.0063649813,0.0075626373,0.0019646486,4.60942E-006,4.05311E-006,5.00679E-006,4.05311E-006,3.97364E-006,5.00679E-006,,,
0.0193819205,0.0172709624,0.0057279269,0.000004371,1.93119E-005,5.00679E-006,3.89417E-006,1.939137E-005,5.00679E-006,,,
0.0322372913,0.0453243256,0.0130396684,5.00679E-006,1.494089E-005,4.68889E-006,5.00679E-006,1.565615E-005,5.00679E-006,,,
0.0330309073,0.034071366,0.0232176781,5.00679E-006,1.573562E-005,3.97364E-006,4.92731E-006,1.676877E-005,4.05311E-006,,,
0.0342326959,0.0334587097,0.0137676398,5.00679E-006,1.867612E-005,3.89417E-006,5.00679E-006,2.034505E-005,4.05311E-006,,,
0.0340636571,0.0184103648,0.033049345,5.00679E-006,1.867612E-005,3.97364E-006,4.68889E-006,1.970926E-005,3.89417E-006,,,
0.0375730197,0.0023385684,0.0465286573,5.00679E-006,1.470247E-005,3.97364E-006,5.00679E-006,1.573562E-005,3.97364E-006,,,
0.0387553374,0.0296978156,0.0281976859,5.00679E-006,1.660982E-005,4.05311E-006,5.00679E-006,0.000017643,4.05311E-006,,,
0.0523366133,0.0056936741,0.0075606505,5.00679E-006,1.605351E-005,5.00679E-006,5.00679E-006,1.700719E-005,5.00679E-006,,,
0.0384179751,0.0022926331,0.0167624156,5.00679E-006,1.955032E-005,3.97364E-006,5.00679E-006,2.169609E-005,4.29153E-006,,,
0.0429116885,0.0027910074,0.0172097683,5.00679E-006,2.002716E-005,3.97364E-006,5.00679E-006,2.098083E-005,4.05311E-006,,,
0.006837368,0.002456665,0.0164104303,0.000004371,1.827875E-005,3.97364E-006,3.97364E-006,1.93119E-005,4.05311E-006,,,
0.0337126255,0.0024100145,0.0169313749,5.00679E-006,0.000004371,3.97364E-006,5.00679E-006,4.05311E-006,4.05311E-006,,,
0.0265169938,0.0024092992,0.0135166645,5.00679E-006,1.629193E-005,4.68889E-006,5.00679E-006,1.772244E-005,4.68889E-006,,,
0.0429586569,0.003578345,0.0039713383,5.00679E-006,3.97364E-006,5.00679E-006,5.00679E-006,4.05311E-006,5.00679E-006,,,
0.0202629566,0.016090711,0.01298666,4.05311E-006,6.59624E-006,4.05311E-006,3.89417E-006,7.3115E-006,4.05311E-006,,,
0.0266223749,0.0033276081,0.0126445293,4.29153E-006,0.000004371,3.97364E-006,0.000004371,4.68889E-006,4.05311E-006,,,
0.0266696612,0.0030182997,0.0291773478,4.68889E-006,3.89417E-006,3.97364E-006,4.05311E-006,4.29153E-006,3.89417E-006,,,
0.0416063468,0.0015363693,0.0108520985,3.97364E-006,3.97364E-006,4.60942E-006,3.89417E-006,3.97364E-006,4.13258E-006,,,
0.0288029512,0.0011386871,0.0239703655,5.00679E-006,4.05311E-006,4.60942E-006,4.92731E-006,4.05311E-006,4.05311E-006,,,
0.0414256255,0.0046393077,0.0147955418,4.29153E-006,5.96046E-006,3.97364E-006,4.05311E-006,5.96046E-006,4.05311E-006,,,
0.0419445833,0.0311729908,0.0163590113,0.000004371,0.000004371,4.05311E-006,3.97364E-006,4.05311E-006,3.89417E-006,,,
0.0051527023,0.0339930058,0.0168605645,5.00679E-006,4.05311E-006,4.92731E-006,4.92731E-006,4.05311E-006,0.000004371,,,
0.0025310516,0.0320306619,0.0152636369,0.000004371,3.97364E-006,4.68889E-006,4.05311E-006,3.97364E-006,5.00679E-006,,,
0.0028547446,0.047191302,0.0112760067,0.000004371,3.97364E-006,4.68889E-006,4.29153E-006,4.29153E-006,4.68889E-006,,,
0.0067772865,0.014726003,0.0242702961,4.29153E-006,3.97364E-006,4.21206E-006,4.05311E-006,4.05311E-006,5.00679E-006,,,
0.0158953667,0.0103886922,0.0256250699,0.000004371,3.97364E-006,4.05311E-006,3.89417E-006,3.81469E-006,3.97364E-006,,,
0.0158759753,0.0487786929,0.0130476952,4.29153E-006,3.97364E-006,4.05311E-006,4.29153E-006,3.89417E-006,4.05311E-006,,,
0.015910387,0.0530647437,0.0227677027,0.000004371,4.05311E-006,4.05311E-006,4.05311E-006,3.89417E-006,4.05311E-006,,,
0.0155600707,0.0375886758,0.0261813005,4.21206E-006,5.32468E-006,4.05311E-006,3.89417E-006,5.64257E-006,3.89417E-006,,,
0.030916055,0.0050429503,0.0131400426,0.000004371,5.64257E-006,3.97364E-006,3.97364E-006,5.96046E-006,0.000004371,,,
0.0163520177,0.0072903633,0.0236376921,4.29153E-006,5.2452E-006,4.05311E-006,4.05311E-006,5.64257E-006,0.000004371,,,
0.0157740116,0.012607336,0.0230766932,4.29153E-006,5.00679E-006,3.97364E-006,3.89417E-006,5.32468E-006,3.97364E-006,,,
0.0158803463,0.0073583921,0.0123271942,0.000004371,5.32468E-006,3.97364E-006,3.97364E-006,5.96046E-006,4.05311E-006,,,
